segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,order_list_of_workers,assigned_points
1288,149327681,ถนนบ้านเก่า,tertiary,13.4557575372,101.030384616,13.45659249,101.034921716,719810.281066,1488443.67686,47655.1983752,43550.4927458,26026.3921886,79677.5885564,12461.5055855,33037.8843221,36635.2944721,14587.1495337,57577.4773223,55309.4449932,5;8;3;6;7;2;1;10;9;4,5
1292,149327683,บ้านเก่า,tertiary,13.4598601828,101.052445892,13.4610562,101.0589624,722195.770071,1488917.46812,46337.9371846,43589.9167789,24865.237659,80424.8865482,10051.6337149,30787.7920778,37577.9914497,15882.434644,58390.5364317,53304.8723402,5;8;3;6;7;2;1;10;9;4,5
1294,149331742,ถนนสุขุมวิท,primary,13.4070138739,100.988918763,13.411491229,100.989525479,715363.040921,1483013.53137,47509.1689569,39534.9674303,25928.9240403,73925.240507,18764.2935894,36959.8371529,30720.5070053,8522.61679014,51770.3158062,57728.2527237,8;5;3;7;6;2;1;9;10;4,8
1298,149356494,พัทยาเหนือ,primary,12.9492730521,100.900909752,12.9499668536,100.896357877,706213.291941,1432292.79539,52561.3719656,26327.2845695,48190.9804731,23760.3920088,65206.3635377,68210.4472587,21355.3701814,43220.3677538,6494.28598768,73521.8754853,9;7;4;2;8;3;1;5;6;10,9
1302,149367432,พัทยาเหนือ,primary,12.9505416218,100.892291327,12.9500271721,100.896868343,705277.005579,1432426.2105,53351.7817699,27068.279518,48698.9487438,24123.0612203,65455.130054,68749.4363215,21571.8488906,43302.6030608,7439.99226218,74284.2998278,9;7;4;2;8;3;1;5;6;10,9
1308,149558483,,tertiary,13.1752052755,101.008155189,13.1732084744,101.012291831,717653.51527,1457380.78895,36094.8307467,16047.7313692,22871.8165857,48566.8093311,37650.6345465,42846.0330063,6491.42138681,17241.1174719,26544.5617993,54148.3385763,7;2;8;3;9;1;5;6;4;10,7
1317,149560953,,tertiary,13.1482409906,100.963716477,13.1468211113,100.959339071,712858.605456,1454359.21122,40808.1900594,18074.2589673,28538.245431,45195.3437052,42368.9925507,48502.7210692,2130.27525753,20312.632354,23045.092212,59450.4579286,7;2;8;9;3;1;5;4;6;10,7
1318,149560953,,tertiary,13.1468211113,100.959339071,13.1463036613,100.954805691,712385.168395,1454198.40954,41284.0156147,18419.3999105,29026.7085712,45025.0668018,42724.5415648,48981.6149239,2191.06974076,20539.6010852,22884.5401536,59947.5180334,7;2;8;9;3;1;5;4;6;10,7
1321,149566106,,secondary,13.1175941,100.9801851,13.1201458056,100.983907939,714671.0127,1450982.21031,39188.7589322,15033.2379751,28991.0263597,41908.2188073,44701.0833673,49138.9140718,1761.93075554,23527.0990201,19772.2465455,58529.4789908,7;2;9;8;3;1;4;5;6;10,7
1324,149566106,,secondary,13.129056969,100.984930998,13.1335733534,100.985079018,715175.718675,1452254.58852,38578.4491555,15057.4879256,27808.7985894,43215.0004104,43332.3622269,47938.9656706,1622.57299874,22241.4730943,21093.1202805,57701.2617722,7;2;9;8;3;1;4;5;6;10,7
1330,149566106,,secondary,13.1559853168,100.987043302,13.1602957731,100.988427,715381.280402,1455235.9473,38283.3470149,16381.9801115,25932.2318579,46203.2586688,40507.6837476,45946.7032834,3418.04953976,19257.7151101,24078.0224691,56798.5652181,7;2;8;9;3;1;5;6;4;10,7
1331,149566106,,secondary,13.1602957731,100.988427,13.1646062282,100.989810709,715527.548242,1455714.0746,38144.2595891,16543.5889697,25554.4443065,46691.6076472,40011.1084065,45545.7410815,3902.61480897,18778.8725559,24569.885521,56556.198952,7;2;8;9;3;1;5;6;4;10,7
1332,149566106,,secondary,13.1646062282,100.989810709,13.1689166676,100.991194477,715673.810951,1456192.20348,38011.2458947,16718.5994272,25180.9209418,47180.2018301,39514.6200757,45146.7585994,4390.64145365,18301.1600436,25062.0715405,56317.2336058,7;2;8;9;3;1;5;6;4;10,7
1340,150322985,,secondary,13.315503738,101.107337474,13.3130943344,101.111235194,728276.750668,1472993.69454,31173.0000015,27168.8224378,9782.86886299,65929.2679148,19631.6484193,25876.6998451,25357.9564008,12816.1224717,44517.4599277,43005.1117964,3;8;5;7;6;2;1;10;9;4,3
1342,150322985,,secondary,13.310564827,101.115054624,13.3092764,101.1182556,729117.697779,1472454.27106,30175.1448183,26626.4511808,8799.01004,65625.2492504,20039.7733725,25307.7923907,25426.5188564,13721.3695828,44318.7078942,42101.7178267,3;8;5;6;7;2;1;10;9;4,3
1343,150322988,,secondary,13.3049895,101.1327693,13.3063858639,101.12838205,731042.760389,1471853.70905,28266.9610009,26120.9207645,6791.55655034,65587.6301798,20488.7817332,23819.2653555,26198.0468065,15717.3106929,44522.659676,40118.7318272,3;8;5;6;2;7;1;10;9;4,3
1359,150328332,,secondary,13.3743313049,101.121763685,13.3788479932,101.121820798,729784.439932,1479516.69702,34293.5063535,33701.4713038,12792.8511993,72622.0655141,12951.7531195,22740.2683557,31648.1430902,15096.2481471,51161.8473604,42903.9819148,3;5;8;6;7;2;1;10;9;4,3
1367,150328332,,secondary,13.4090819358,101.114144536,13.4133820089,101.11272857,728926.079774,1483355.04656,37702.279863,37525.4890203,16480.8510537,76147.1063721,9382.31854081,23407.5138472,34609.1606595,16046.6010555,54530.6276876,44955.6113509,5;8;3;6;7;2;1;10;9;4,5
1372,150330149,,secondary,13.3827981079,101.01006171,13.3787076712,101.008114535,717675.055809,1480352.57625,44077.6900592,36269.0965255,22574.695259,71423.3016362,18406.9982438,34715.3185957,28307.6680081,6233.547507,49295.8316622,54811.2332855,8;5;3;7;6;2;1;9;10;4,8
1373,150330149,,secondary,13.3787076712,101.008114535,13.3748431831,101.005881907,717467.785852,1479898.25424,43987.3360716,35901.7679185,22534.47807,70953.4703885,18861.2346651,34953.834576,27828.3671596,5735.91007182,48822.9555999,54906.032186,8;5;3;7;6;2;1;9;10;4,8
1386,153145963,ถนนเลี่ยงเมืองชล,trunk,13.3409648035,100.993981921,13.3381443,100.992015,715970.340556,1475709.64411,43054.3867855,32515.2986362,22288.7381211,66667.2229274,22851.2026569,36989.6905519,23487.8543582,1287.72171976,44519.6481737,55573.9899402,8;3;5;7;2;6;1;9;10;4,8
1390,153145967,ถนนเลี่ยงเมืองชล,trunk,13.3636386502,101.017346817,13.3680083468,101.018426201,718481.544575,1478238.98385,42217.6616497,34010.2442478,20874.4045512,69391.2903596,19288.3660578,34113.3705029,26357.1270575,4757.61676629,47286.7690577,53554.9755682,8;5;3;7;2;6;1;9;10;4,8
1396,153748591,,tertiary,13.1512767096,100.974704066,13.1565242,100.9713165,714047.403755,1454704.42223,39616.2689423,17210.8360724,27344.4320714,45585.7719039,41542.3803514,47336.5837272,2408.89903099,19845.3749171,23431.8968241,58215.1509537,7;2;8;9;3;1;5;4;6;10,7
1397,153942130,ถนนสุขุมวิท,trunk,13.1775271,100.9315433,13.1820453106,100.931616274,709345.080436,1457572.56792,44398.4462478,22718.7660909,30226.3606441,48452.2802695,41301.2591805,49711.5852308,6711.49737922,18021.7300828,26462.4766018,62306.0760323,7;8;2;9;3;5;1;4;6;10,7
1400,153942130,ถนนสุขุมวิท,trunk,13.1906004088,100.934028063,13.1946162371,100.936133056,709603.336254,1459021.13223,44251.9073017,23286.9546017,29459.3935287,49887.5573149,39946.6119589,48773.1156936,7757.30263267,16574.7732384,27871.1333723,61841.7269237,7;8;2;9;3;5;1;6;4;10,7
1401,153942130,ถนนสุขุมวิท,trunk,13.1946162371,100.936133056,13.1984755527,100.938532103,709828.118444,1459467.2224,44072.0716878,23359.6558439,29097.0414431,50324.3182104,39450.597895,48361.7738744,8037.63793406,16077.8171511,28291.4471491,61561.0016033,7;8;2;9;3;5;1;6;4;10,7
1430,154456464,,tertiary,13.2729697,100.9350325,13.2723386363,100.930962376,709641.752056,1468135.72867,45967.3771922,29399.8754242,27646.1312374,58993.8782539,32708.6757096,45050.096079,16267.3737097,8677.85590579,36941.8605588,61260.584778,8;7;3;2;5;9;6;1;4;10,8
1443,154463462,ถนนลงหาดบางแสน,secondary,13.2869214037,100.929191061,13.28704269,100.933803041,708996.729527,1469674.51316,47045.7114008,30991.7980794,28277.8375146,60557.267512,32039.9988107,45199.1070942,17917.9752509,8132.92571025,38531.3148989,61946.800324,8;7;3;2;5;9;6;1;4;10,8
1453,154652169,,tertiary,13.2780464811,100.969842322,13.2779686724,100.974412699,713409.94438,1468726.98903,42560.951703,27585.1805281,23863.2247138,59572.7649912,29831.7934675,41296.0307703,16381.4049588,6149.80297044,37419.8260083,57505.020146,8;7;3;2;5;9;6;1;10;4,8
1454,154652169,,tertiary,13.2779686724,100.974412699,13.2764688753,100.97872987,713905.337088,1468722.29704,42091.1867621,27308.070871,23367.9924337,59584.2221438,29535.2627319,40831.1865001,16379.7954676,6000.0541654,37428.691587,57009.6716795,8;7;3;2;5;9;6;1;10;4,8
1459,154652978,บางแสนสาย 1,tertiary,13.2693002,100.9234973,13.273380774,100.92152485,708394.732455,1467720.04955,47048.0324386,29921.5984226,28909.825139,58635.8547445,33861.328964,46364.5608884,16216.9724684,9851.40143157,36650.7790992,62502.9313266,8;7;3;2;5;9;6;1;4;10,8
1465,154654912,บางแสนสาย 2,secondary,13.2940014,100.9103772,13.2915526,100.9123262,706951.860897,1470442.16623,49228.2752146,32906.4698661,30345.5525949,61448.7896441,33002.8203357,46958.7856783,19263.280333,9503.31642572,39537.3245135,64023.8908294,8;7;3;2;5;9;6;1;4;10,8
1471,154656508,,secondary,13.3299545727,100.922745249,13.3342534334,100.923965619,708261.398042,1474430.51748,49423.2584511,35207.6375239,29486.2594745,65343.5692668,29453.4076718,44802.4934952,22710.0339197,7287.49076459,43336.4171159,63045.3170086,8;7;5;3;2;9;6;1;10;4,8
1477,154656508,,secondary,13.3263483357,100.940921893,13.3231144838,100.944144813,710233.985926,1474046.81716,47461.4909405,33773.7211431,27476.8500564,64885.4198381,28160.4620627,42938.5755645,21953.3455806,5333.32660232,42798.9210635,61042.050595,8;7;3;5;2;9;6;1;10;4,8
1478,154656508,,secondary,13.3231144838,100.944144813,13.3198898163,100.947377269,710586.00132,1473691.73339,46996.5113554,33283.7618031,27068.6223951,64523.3057607,28127.7678537,42665.9980339,21551.0954843,5026.88010148,42425.9550343,60653.4701189,8;7;3;5;2;9;6;1;10;4,8
1481,154658238,,secondary,13.3397219,100.957178,13.3418633358,100.961240581,711983.74411,1475540.38074,46509.0352209,34136.408464,26082.7328252,66362.6026698,25859.9435036,40942.6623219,23247.3580113,3715.57433562,44229.9370797,59493.3278599,8;7;5;3;2;6;9;1;10;4,8
1483,154658238,,secondary,13.3440290681,100.965290601,13.3462819472,100.969290583,712858.96308,1476023.90385,45946.6051368,34140.8975008,25362.0748406,66855.3595196,24881.1919038,39998.8309276,23687.9208967,3094.85491948,44709.2542664,58697.1568535,8;7;5;3;2;6;9;1;10;4,8
1485,154658238,,secondary,13.3487440464,100.973121588,13.3523380452,100.97588437,713703.282751,1476552.34081,45447.7890562,34228.5892141,24703.8329161,67403.3309457,23897.6738993,39081.3864383,24206.5576505,2765.21717367,45249.7687863,57945.0043474,8;5;7;3;2;6;9;1;10;4,8
1487,154658240,,secondary,13.357123,100.9784086,13.3530669096,100.976379324,714268.712356,1477484.0226,45407.5045825,34827.6640483,24466.8089592,68353.3954086,22860.1458668,38388.5036501,25147.8987084,3253.42441721,46197.7511124,57545.4440877,8;5;3;7;2;6;1;9;10;4,8
1492,154658240,,secondary,13.3422102161,100.962124687,13.3396377,100.9572486,712517.536099,1475819.93793,46157.2961952,34122.1779494,25636.9776182,66646.4417114,25272.8319096,40369.2614414,23496.6527281,3308.8388564,44504.8715494,59004.7776208,8;7;5;3;2;6;9;1;10;4,8
1496,154658241,,secondary,13.3369595455,100.947475,13.3381258513,100.951933088,710934.835858,1475226.46707,47315.6209678,34396.2825646,27028.4247989,66052.7644909,26865.0885446,42030.0600939,23029.8552924,4671.73273001,43944.0957728,60489.9439857,8;7;5;3;2;6;9;1;10;4,8
1502,154658242,,secondary,13.3346844393,100.93927276,13.3328161,100.934494,710048.095254,1474967.77924,48009.2083438,34647.0886366,27837.8386164,65810.5932653,27715.9410342,42948.4521461,22891.8741894,5520.98412111,43729.0619656,61335.9331536,8;7;5;3;2;6;9;1;10;4,8
1516,154659969,,secondary,13.3511893,100.9772971,13.3505516,100.9781911,714153.525348,1476826.50667,45184.813,34280.1931081,24359.7901815,67692.0966649,23378.695796,38594.8752486,24487.571526,2718.79540695,45536.6628333,57545.669266,8;5;3;7;2;6;1;9;10;4,8
1521,154661070,,tertiary,13.3363089938,100.998181204,13.3364935446,100.995012664,716429.481794,1475198.1394,42405.8281841,31864.9374478,21702.1438249,66187.8824996,22918.5238083,36637.9400126,23031.8920062,1128.37389459,44046.789824,55044.0178253,8;3;5;7;2;6;1;9;10;4,8
1525,154836166,,secondary,13.2937871618,100.9163028,13.2962802085,100.920150833,707594.180887,1470423.39473,48613.2223241,32469.4585799,29703.0193983,61383.6032268,32537.5759547,46343.4308123,19034.8080934,8935.00341849,39431.5235709,63381.436301,8;7;3;2;5;9;6;1;4;10,8
1533,154866745,ถนนสุขุมวิท,primary,13.3850681999,100.989805761,13.3811205492,100.992007734,715478.66698,1480586.02504,46018.3843459,37219.4358214,24613.0832663,71506.782125,19987.1789489,36894.2967987,28305.1855208,6093.49126129,49352.8821947,57000.5010229,8;5;3;7;6;2;1;9;10;4,8
1544,154867683,ถนนสุขุมวิท,primary,13.3484808451,100.979095878,13.352277731,100.981597844,714350.804921,1476528.37434,44867.9598619,33926.4022997,24079.5486056,67401.5828377,23431.4841936,38445.4433827,24195.2082491,2361.73167142,45245.7555888,57302.0970388,8;5;3;7;2;6;1;9;10;4,8
1549,154867683,ถนนสุขุมวิท,primary,13.3672986206,100.991388804,13.3715974925,100.992693745,715665.974762,1478621.20893,44792.3723302,35321.5903825,23591.6562926,69555.1514772,21059.1671742,36865.1832125,26359.5803638,4129.94124658,47403.0824958,56389.412686,8;5;3;7;2;6;1;9;10;4,8
1550,154867683,ถนนสุขุมวิท,primary,13.3715974925,100.992693745,13.3760959764,100.993051764,715803.523256,1479098.01413,44930.704586,35714.4206726,23662.3900988,70039.0855993,20646.1054257,36680.3509734,26846.0490626,4612.12809916,47887.8291469,56353.0598737,8;5;3;7;2;6;1;9;10;4,8
1560,154980657,,tertiary,13.4751525,101.0951499,13.4794480703,101.093718188,726806.27761,1490648.64639,44710.9396206,44862.8991722,23916.6720079,82856.1269863,5127.57016351,26765.1937976,40529.6402842,19691.1609879,61002.6322012,49916.3096979,5;8;3;6;7;1;2;10;9;4,5
1561,154980657,,tertiary,13.4794480703,101.093718188,13.4837436439,101.092286452,726647.17848,1491122.65849,45185.7499019,45343.7038797,24412.6037776,83293.5882623,5146.42252252,27063.1105042,40926.7279031,19993.1403081,61427.2816701,50280.2620927,5;8;3;6;7;1;2;10;9;4,5
1565,154981728,,tertiary,13.457477391,101.046413324,13.4545468,101.0464263,721544.633237,1488648.3619,46587.2601217,43427.8626355,25055.2059288,80075.5539367,10755.5174179,31371.8533316,37170.7822908,15372.9716746,58021.5158864,53792.7696947,5;8;3;6;7;2;1;10;9;4,5
1568,154981733,,tertiary,13.4757246934,101.046492416,13.471209597,101.046326245,721536.396595,1490667.56303,48075.5430317,45421.3003297,26662.2079325,82078.8746593,10249.0348397,31833.3664956,39143.5217315,17247.3775303,60016.3398691,54635.053669,5;8;3;6;7;2;1;10;9;4,5
1571,154996367,,tertiary,13.4678821,101.1100176,13.4660047264,101.105833352,728423.307122,1489857.89596,43115.1840717,44029.6631092,22525.4512653,82391.3591611,4066.27700563,24986.2126188,40350.5829786,20045.935878,60634.6491713,48117.3181431,5;8;3;6;7;1;2;10;9;4,5
1574,154996367,,tertiary,13.4628089698,101.097821245,13.463386,101.0924399,727107.22847,1489285.21805,43443.9668024,43488.1408075,22561.3355293,81572.1299603,5470.00574989,26094.3035606,39346.3032742,18772.666918,59749.5393996,49022.7553688,5;8;3;6;7;1;2;10;9;4,5
1578,154996371,,tertiary,13.4588563666,101.072607647,13.4581021461,101.077159375,724380.248196,1488824.69464,44812.8765906,43220.8336443,23527.3169386,80646.9729911,8071.45752477,28633.4991089,38050.6010877,16834.3979678,58696.8837865,51277.6764033,5;8;3;6;7;2;1;10;9;4,5
1581,154996371,,tertiary,13.4590838351,101.085987244,13.46158887,101.089817614,725829.081172,1488862.11028,43908.7771366,43134.3202035,22798.2261508,80923.9905777,6776.69472069,27230.2442247,38523.2956983,17668.0796898,59040.376977,49983.2850514,5;8;3;6;7;2;1;10;9;4,5
1583,154996754,,tertiary,13.4862741,101.1486224,13.4874367698,101.144396669,732586.478089,1491929.36288,42605.2049013,46255.3300196,23263.3995798,85342.3803562,1020.76782456,21844.774168,43920.3066369,24378.6292268,63813.7348981,45573.4955171,5;6;3;8;1;7;10;2;9;4,5
1584,154996754,,tertiary,13.4874367698,101.144396669,13.4875084029,101.140562551,732127.730923,1492054.02373,42941.8069488,46344.3128367,23481.6903084,85352.3915532,554.236171579,22312.8109152,43836.3736998,24150.749368,63790.4734328,46026.8677432,5;6;3;8;1;7;10;2;9;4,5
1589,154996754,,tertiary,13.494154902,101.124453842,13.4957284939,101.120125846,729961.624047,1492778.67036,44680.5917881,46963.4036162,24740.4192112,85568.2772976,1745.23018984,24582.8280059,43634.1056122,23283.1000561,63859.3544029,48245.1816135,5;8;6;3;7;1;2;10;9;4,5
1601,154997346,,secondary,13.5008790328,101.098641098,13.5053466699,101.099330013,727160.0298,1493498.6943,46819.5490545,47696.8896604,26371.216721,85723.1063858,4637.84794896,27434.9488161,43342.8413828,22272.0380053,63857.6739665,51010.7571264,5;8;3;6;7;1;2;10;9;4,5
1606,154997346,,secondary,13.5233622308,101.099902001,13.5278786452,101.099840534,727275.251864,1495987.79292,48829.3990025,50180.9814552,28645.622404,88192.8702022,5699.51949596,28417.2576487,45747.2500423,24485.5623263,66309.2795818,52239.1173295,5;8;6;3;7;1;2;10;9;4,5
1607,154997346,,secondary,13.5278786452,101.099840534,13.5322958907,101.100772675,727264.310732,1496487.51057,49256.4655467,50680.801522,29118.2184589,88682.8741553,6040.05658078,28666.3263212,46220.9630569,24920.2470755,66794.3564862,52524.8193404,5;8;6;3;7;1;2;10;9;4,5
1609,154997346,,secondary,13.5366407418,101.102033819,13.54091916,101.103515227,727493.456556,1497459.14096,49959.0611235,51645.7206431,29956.9851201,89679.6467262,6598.60794124,28954.0338707,47216.8882721,25886.7859242,67792.5846526,52883.6813405,5;8;6;3;7;1;2;10;9;4,5
1610,154997346,,secondary,13.54091916,101.103515227,13.5444038115,101.10643989,727649.776163,1497933.95949,50283.0906158,52116.7245787,30356.3051966,90174.5883882,6881.84372492,29068.4128311,47716.6930365,26380.2872979,68290.1378231,53028.8331914,5;8;6;3;7;1;2;10;9;4,5
1614,154997346,,secondary,13.5529890479,101.116422194,13.5528580522,101.120947991,729035.619202,1499281.65126,50754.417495,53452.4076537,31243.9419342,91752.8625852,7423.40926346,28666.5106161,49422.2651426,28220.197458,69917.5443029,52712.8910958,5;8;6;3;7;1;10;2;9;4,5
1617,154997348,,tertiary,13.4712415852,101.106930445,13.4745047,101.10392,728085.781221,1490226.78113,43611.8819637,44402.6340441,22997.8488787,82685.1292955,4139.53682146,25418.0310856,40571.6422899,20118.0087884,60904.3746153,48588.8964494,5;8;3;6;7;1;2;10;9;4,5
